class_id,sign_id,visit_id,coordinates,image_path,bbox,timestamp,confidence,image_quality_index,FP,NP,Weather,Dayparts,Blur,Occlusion,visit_num_id,class_num_id
p26,11,tp_3,"[649661.7283716798, 3255971.6434938908, 242.5948486328]",./traffic_sign_dataset/class_13_p26/sign_11/visit_3_CD701_000052_2024-03-19_14-30-43/max_confidence_image.jpg,"[1826.5451660156, 542.6837768555, 1911.404296875, 625.8372802734]",2024-03-19 00:00:00,0.4571620959,38.44829266978249,0.0,0,0,0,0.0,0.0,1,13
p26,11,tp_2,"[649666.2678097115, 3256004.7551163053, 365.5772073977]",./traffic_sign_dataset/class_13_p26/sign_11/visit_2_CD701_000052_2024-03-19_17-02-57/max_confidence_image.jpg,"[1824.8591308594, 563.9412231445, 1904.0646972656, 645.9654541016]",2024-04-17 00:00:00,0.1962537952,37.01021219427227,0.0,0,0,0,0.0,0.0,2,13
p26,11,tp_1,"[649778.0443593916, 3256343.047817654, 187.6610420346]",./traffic_sign_dataset/class_13_p26/sign_11/visit_1_CD701_000052_2024-03-19_17-03-46/max_confidence_image.jpg,"[2280.0561523438, 631.7169799805, 2391.78125, 753.8479614258]",2024-06-19 00:00:00,0.3070783541,25.21834403373132,1.0,0,0,0,0.0,0.0,3,13
p26,7,tp_3,"[649641.0497978702, 3255894.8961255997, -661.8660913706]",./traffic_sign_dataset/class_13_p26/sign_7/visit_3_CD701_000052_2024-03-19_14-30-43/max_confidence_image.jpg,"[1768.2553710938, 581.8822021484, 1845.990234375, 659.8873291016]",2024-01-21 00:00:00,0.77944328,39.25827080084585,0.0,0,0,0,0.0,0.0,1,13
p26,7,tp_2,"[649961.7104278803, 3256252.2812352777, -587.1039905548]",./traffic_sign_dataset/class_13_p26/sign_7/visit_2_CD701_000052_2024-03-19_13-40-04/max_confidence_image.jpg,"[2094.9602050781, 804.7827758789, 2152.0964355469, 863.5453491211]",2024-02-20 00:00:00,0.3243406038,32.71005716415445,0.0,0,0,0,0.0,0.0,2,13
p26,7,tp_1,"[649648.1448263992, 3255913.991063975, -377.6031460762]",./traffic_sign_dataset/class_13_p26/sign_7/visit_1_CD701_000052_2024-03-19_17-02-57/max_confidence_image.jpg,"[1818.4141845703, 574.5959472656, 1893.7034912109, 652.8081665039]",2024-04-10 00:00:00,0.7260780853,36.13154811438525,0.0,0,0,0,0.0,0.0,3,13
pl5,2,tp_3,"[640721.3160867449, 3289112.0882734694, -862.2590325028]",./traffic_sign_dataset/class_26_pl5/sign_2/visit_3_CD701_000013_2024-05-01_16-34-00/max_confidence_image.jpg,"[3524.8930664062, 1230.4136962891, 3649.4282226562, 1357.2999267578]",2024-02-17 00:00:00,0.5499887516,58.30305782369439,0.0,0,foggy,0,0.0,0.0,1,26
pl5,2,tp_2,"[641486.7157936767, 3289142.4348438103, -3749.4116922617]",./traffic_sign_dataset/class_26_pl5/sign_2/visit_2_CD701_000013_2024-05-01_16-01-25/max_confidence_image.jpg,"[3642.4931640625, 776.5215454102, 3756.0590820312, 892.4780273438]",2024-03-05 00:00:00,0.4237904291,49.7127967689714,0.0,0,foggy,0,0.0,0.0,2,26
pl5,2,tp_1,"[641125.0162997721, 3289818.613439397, 1128.8845096119]",./traffic_sign_dataset/class_26_pl5/sign_2/visit_1_CD701_000013_2024-05-01_16-02-21/max_confidence_image.jpg,"[3694.7614746094, 622.4009399414, 3840.0, 923.8403320312]",2024-03-17 00:00:00,0.535533761,42.23341894185475,1.0,0,foggy,0,0.0,0.0,3,26
pl5,1,tp_3,"[651550.6526239514, 3274259.8723457605, 651.6773862839]",./traffic_sign_dataset/class_26_pl5/sign_1/visit_3_CD701_000013_2024-05-01_10-24-27/max_confidence_image.jpg,"[1391.9953613281, 689.3145141602, 1435.2266845703, 730.5571289062]",2024-02-10 00:00:00,0.330122957,48.21889249359751,1.0,0,rain,0,0.0,0.0,1,26
pl5,1,tp_1,"[651620.5496633407, 3274120.5493061915, 778.7952963859]",./traffic_sign_dataset/class_26_pl5/sign_1/visit_1_CD701_000052_2024-03-19_15-12-22/max_confidence_image.jpg,"[3276.9777832031, 792.99609375, 3321.0007324219, 836.657043457]",2024-04-07 00:00:00,0.21387887,46.81711865006375,0.0,0,0,0,0.0,0.0,2,26
pl5,1,tp_4,"[651626.274040781, 3274114.291122049, 761.0221990347]",./traffic_sign_dataset/class_26_pl5/sign_1/visit_4_CD701_000052_2024-03-19_17-51-05/max_confidence_image.jpg,"[3706.9736328125, 850.7501220703, 3752.3969726562, 899.9095458984]",2024-04-12 00:00:00,0.3028344242,39.56021564141108,0.0,0,0,0,0.0,0.0,3,26
pl5,1,tp_2,"[651372.259785682, 3273895.9914586446, 725.3770723976]",./traffic_sign_dataset/class_26_pl5/sign_1/visit_2_CD701_000052_2024-03-19_15-06-58/max_confidence_image.jpg,"[1970.197265625, 900.2458496094, 2016.3929443359, 948.5473632812]",2024-06-26 00:00:00,0.2227883612,38.23612249236314,1.0,0,0,0,0.0,0.0,4,26
pl5,3,tp_10,"[649346.4681145214, 3251338.150167562, 621.0740787983]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_10_CD701_000052_2024-03-19_13-51-08/max_confidence_image.jpg,"[1069.1920166016, 87.1796951294, 1119.8310546875, 144.8332824707]",2024-02-08 00:00:00,0.2839964386,43.08496745400837,1.0,0,0,0,0.0,0.0,1,26
pl5,3,tp_1,"[649155.9568523844, 3251309.2807937525, 326.0506569293]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_1_CD701_000052_2024-03-19_14-19-42/max_confidence_image.jpg,"[3789.5571289062, 504.8864135742, 3840.0, 633.5788574219]",2024-03-21 00:00:00,0.2537146128,37.39142584228634,0.0,0,0,0,0.0,0.0,2,26
pl5,3,tp_9,"[649266.1402324159, 3250841.0865318924, 923.013663128]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_9_CD701_000052_2024-03-19_13-51-59/max_confidence_image.jpg,"[1283.1359863281, 73.050567627, 1373.8265380859, 165.9109039307]",2024-05-14 00:00:00,0.2099103332,44.32788339036867,1.0,0,0,0,0.0,0.0,3,26
pl5,3,tp_2,"[649151.3897254169, 3251262.6299742684, 281.9222147465]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_2_CD701_000052_2024-03-19_14-19-18/max_confidence_image.jpg,"[2754.3227539062, 898.0497436523, 2788.9838867188, 944.1582641602]",2024-06-06 00:00:00,0.1581306631,44.814326283630265,0.0,0,0,0,0.0,0.0,4,26
pl5,3,tp_5,"[649006.1428948719, 3250379.2892914508, 125.1754801571]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_5_CD701_000052_2024-03-19_16-49-34/max_confidence_image.jpg,"[1374.6844482422, 52.9517211914, 1472.5902099609, 148.386138916]",2024-07-02 00:00:00,0.1975584105,49.93849532820022,1.0,0,0,0,0.0,0.0,5,26
pl5,3,tp_3,"[649288.2055431604, 3250892.394805312, 1407.6598987579]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_3_CD701_000052_2024-03-19_16-30-13/max_confidence_image.jpg,"[1592.767578125, 549.6292724609, 1643.5893554688, 596.2640380859]",2024-07-19 00:00:00,0.2072531044,46.73888195291133,1.0,0,0,0,0.0,0.0,6,26
pl5,3,tp_7,"[649150.8007400036, 3250407.18669945, 772.282595396]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_7_CD701_000052_2024-03-19_13-52-26/max_confidence_image.jpg,"[3760.9123535156, 607.1541748047, 3840.0, 783.4167480469]",2024-09-27 00:00:00,0.3378101488,40.91833903659332,1.0,0,0,0,0.0,0.0,7,26
pl5,3,tp_6,"[649148.9716227986, 3251284.000371545, 334.0678826738]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_6_CD701_000052_2024-03-19_16-52-29/max_confidence_image.jpg,"[3071.2041015625, 792.9061889648, 3130.94140625, 857.2816772461]",2024-11-13 00:00:00,0.2897664075,38.6430694679926,0.0,0,0,0,0.0,0.0,8,26
pl5,3,tp_8,"[649115.4224948883, 3250900.0264406204, -3.7357940674]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_8_CD701_000013_2024-05-01_12-16-51/max_confidence_image.jpg,"[2754.5051269531, 734.0079345703, 2818.4338378906, 798.3109130859]",2025-01-20 00:00:00,0.1486139242,47.65307087393623,1.0,0,0,0,0.0,0.0,9,26
pl5,3,tp_4,"[648999.0536246374, 3250394.615954019, 205.5482156873]",./traffic_sign_dataset/class_26_pl5/sign_3/visit_4_CD701_000013_2024-05-01_12-13-08/max_confidence_image.jpg,"[2487.7392578125, 531.8675537109, 2552.0209960938, 594.8780517578]",2025-03-26 00:00:00,0.1798788109,49.519270399667874,1.0,0,0,0,0.0,0.0,10,26
w59,4,tp_2,"[647848.0647828877, 3243429.1171457767, 597.4465801716]",./traffic_sign_dataset/class_41_w59/sign_4/visit_2_CD701_000052_2024-03-19_16-38-40/max_confidence_image.jpg,"[3157.4318847656, 350.9077758789, 3410.0354003906, 600.080871582]",2024-02-25 00:00:00,0.2446829751,41.79422180058063,0.0,0,0,0,0.0,0.0,1,41
w59,4,tp_4,"[647415.2878928259, 3242698.7252885755, 153.6736025214]",./traffic_sign_dataset/class_41_w59/sign_4/visit_4_CD701_000052_2024-03-19_16-39-36/max_confidence_image.jpg,"[80.1208190918, 460.4382019043, 304.6923217773, 677.1455078125]",2024-03-07 00:00:00,0.6224947023,43.43072715054731,0.0,0,0,0,0.0,0.0,2,41
w59,4,tp_1,"[647429.6204767004, 3242708.5973206535, 213.4585479498]",./traffic_sign_dataset/class_41_w59/sign_4/visit_1_CD701_000013_2024-05-01_12-05-28/max_confidence_image.jpg,"[938.6810302734, 561.0166625977, 1175.4642333984, 773.6193237305]",2024-05-02 00:00:00,0.7095577973,50.31156472462632,0.0,0,0,0,0.0,0.0,3,41
w59,4,tp_3,"[647419.0084170699, 3242705.3898717016, 179.5187554359]",./traffic_sign_dataset/class_41_w59/sign_4/visit_3_CD701_000052_2024-03-19_14-02-30/max_confidence_image.jpg,"[98.8271942139, 505.8410644531, 299.7963256836, 695.0855102539]",2024-07-19 00:00:00,0.44597774,41.67050424164209,0.0,0,0,0,0.0,0.0,4,41
w59,2,tp_7,"[643515.6619522606, 3290118.2228601607, 944.5212887898]",./traffic_sign_dataset/class_41_w59/sign_2/visit_7_CD701_000013_2024-05-01_19-03-14/max_confidence_image.jpg,"[1557.8206787109, 1062.2077636719, 1607.3975830078, 1111.8818359375]",2024-03-25 00:00:00,0.1447502462,65.61555287729684,1.0,0,foggy,0,0.0,0.0,1,41
w59,2,np_1,"[0, 0, 0]",./traffic_sign_dataset/class_41_w59/sign_2/np_1/7567677589.jpg,"[0, 443, 149, 904]",2024-05-07 00:00:00,0.2,57.63013863562466,0.0,1,0,0,0.0,0.0,2,41
w59,2,tp_5,"[643473.8355587088, 3290343.968478238, 1165.401819393]",./traffic_sign_dataset/class_41_w59/sign_2/visit_5_CD701_000013_2024-05-01_16-38-37/max_confidence_image.jpg,"[3560.2697753906, 914.2854003906, 3711.5441894531, 1066.1049804688]",2024-06-11 00:00:00,0.576214369,58.22516854542127,0.0,0,foggy,0,0.0,0.0,3,41
w59,2,np_2,"[0, 0, 0]",./traffic_sign_dataset/class_41_w59/sign_2/np_2/7565144254.jpg,"[3754, 677, 3840, 893]",2024-06-27 00:00:00,0.2,54.58500226030853,0.0,1,0,0,0.0,0.0,4,41
w59,2,tp_6,"[643108.1972907248, 3289840.7008018694, 436.6714891931]",./traffic_sign_dataset/class_41_w59/sign_2/visit_6_CD701_000013_2024-05-01_19-03-40/max_confidence_image.jpg,"[3229.3662109375, 830.4766845703, 3400.2778320312, 1056.7199707031]",2024-08-14 00:00:00,0.1526714861,60.158761091973446,0.0,0,0,0,1.0,0.0,5,41
w59,2,tp_1,"[643792.0400369577, 3290303.236340534, 1219.7665532976]",./traffic_sign_dataset/class_41_w59/sign_2/visit_1_CD701_000013_2024-05-01_16-39-05/max_confidence_image.jpg,"[3171.0974121094, 927.4407958984, 3298.1096191406, 1048.3184814453]",2024-10-09 00:00:00,0.5501838812,51.19479624890346,1.0,0,0,0,0.0,0.0,6,41
w59,2,tp_3,"[643624.6281642574, 3290369.831085283, 843.0111085922]",./traffic_sign_dataset/class_41_w59/sign_2/visit_3_CD701_000013_2024-05-01_15-54-18/max_confidence_image.jpg,"[2631.8657226562, 751.520690918, 2797.0979003906, 976.6532592773]",2024-11-30 00:00:00,0.4074419364,64.87135118091109,0.0,0,0,清晨,0.0,0.0,7,41
w59,2,tp_9,"[643633.6804651883, 3290305.657730627, 248.7493345849]",./traffic_sign_dataset/class_41_w59/sign_2/visit_9_CD701_000013_2024-05-01_17-06-26/max_confidence_image.jpg,"[1709.7982177734, 695.2132568359, 1917.1168212891, 976.7000732422]",2025-01-26 00:00:00,0.2737460477,59.59019333731689,0.0,0,0,清晨,0.0,0.0,8,41
w59,2,tp_4,"[643624.160168821, 3290363.607333557, 832.6241370887]",./traffic_sign_dataset/class_41_w59/sign_2/visit_4_CD701_000013_2024-05-01_15-52-08/max_confidence_image.jpg,"[1622.2526855469, 693.5506591797, 1829.2524414062, 975.4124755859]",2025-03-17 00:00:00,0.4210347012,54.754474294400296,0.0,0,0,清晨,0.0,0.0,9,41
w59,2,tp_8,"[643466.5239283182, 3290344.4438578933, 1199.5222561955]",./traffic_sign_dataset/class_41_w59/sign_2/visit_8_CD701_000013_2024-05-01_16-06-32/max_confidence_image.jpg,"[3539.3325195312, 907.5818481445, 3691.2036132812, 1062.3315429688]",2025-04-30 00:00:00,0.4734161582,57.12486473658598,0.0,0,0,0,0.0,0.0,10,41
w59,2,tp_2,"[643622.8355130628, 3290356.5520778336, 824.3619790226]",./traffic_sign_dataset/class_41_w59/sign_2/visit_2_CD701_000013_2024-05-01_16-26-19/max_confidence_image.jpg,"[1617.7078857422, 680.2302246094, 1830.6719970703, 977.382019043]",2025-05-24 00:00:00,0.1984491348,53.576756835757095,0.0,0,0,清晨,0.0,0.0,11,41
w59,1,tp_5,"[651571.2468085275, 3268815.4507532287, 780.6670228541]",./traffic_sign_dataset/class_41_w59/sign_1/visit_5_CD701_000052__2024-03-27_11-12-57/max_confidence_image.jpg,"[2805.2236328125, 838.1973266602, 2898.3193359375, 925.6056518555]",2024-02-03 00:00:00,0.3708664877,23.115456818000865,0.0,0,0,0,1.0,0.0,1,41
w59,1,tp_1,"[651572.5752726793, 3268817.1154483277, 782.7514869757]",./traffic_sign_dataset/class_41_w59/sign_1/visit_1_CD701_000052__2024-03-27_10-32-26/max_confidence_image.jpg,"[2360.6408691406, 838.1621704102, 2443.28125, 920.9873657227]",2024-02-08 00:00:00,0.2302995089,61.872804120850304,0.0,0,0,0,0.0,0.0,2,41
w59,1,tp_4,"[651570.5500936627, 3268817.7939934847, 786.9736397378]",./traffic_sign_dataset/class_41_w59/sign_1/visit_4_CD701_000052__2024-03-27_15-52-44/max_confidence_image.jpg,"[2905.1450195312, 765.9841918945, 2999.6416015625, 854.3300170898]",2024-05-01 00:00:00,0.1999030337,63.58368531799405,0.0,0,0,0,0.0,0.0,3,41
w59,1,tp_7,"[651305.0786274374, 3268634.453471005, 627.1330368519]",./traffic_sign_dataset/class_41_w59/sign_1/visit_7_CD701_000052__2024-03-27_10-00-11/max_confidence_image.jpg,"[2634.529296875, 993.4128417969, 2677.24609375, 1035.59375]",2024-05-26 00:00:00,0.1795690482,34.72190741276235,1.0,0,0,0,0.0,0.0,4,41
w59,1,tp_2,"[651570.5933124572, 3268814.830581245, 784.3309338987]",./traffic_sign_dataset/class_41_w59/sign_1/visit_2_CD701_000052__2024-03-27_10-14-17/max_confidence_image.jpg,"[2031.7203369141, 893.6579589844, 2115.3564453125, 973.9151000977]",2024-07-02 00:00:00,0.3037821953,46.74501185262554,0.0,0,0,0,0.0,0.0,5,41
w59,1,tp_3,"[651570.5126909778, 3268816.2805351587, 775.8496987931]",./traffic_sign_dataset/class_41_w59/sign_1/visit_3_CD701_000052__2024-03-27_10-22-11/max_confidence_image.jpg,"[1764.6397705078, 855.4408569336, 1836.8283691406, 927.0116577148]",2024-08-17 00:00:00,0.4282215343,44.31893891236413,0.0,0,0,0,0.0,0.0,6,41
w59,1,tp_6,"[651571.2188081336, 3268813.0474946178, 776.5614957809]",./traffic_sign_dataset/class_41_w59/sign_1/visit_6_CD701_000052__2024-03-27_12-03-02/max_confidence_image.jpg,"[1970.9425048828, 885.3354492188, 2054.0791015625, 962.9285888672]",2024-08-24 00:00:00,0.6284583172,41.80457100197165,0.0,0,0,0,0.0,0.0,7,41
w59,3,tp_2,"[645973.8648362667, 3289561.4408909134, 1064.309164905]",./traffic_sign_dataset/class_41_w59/sign_3/visit_2_CD701_000013_2024-05-01_16-41-22/max_confidence_image.jpg,"[2885.9143066406, 828.3323974609, 2993.232421875, 932.5277099609]",2024-03-05 00:00:00,0.5221128685,51.39552418325954,0.0,0,foggy,0,0.0,0.0,1,41
w59,3,tp_1,"[645987.8611674458, 3289559.7029152745, 1006.6023010164]",./traffic_sign_dataset/class_41_w59/sign_3/visit_1_CD701_000013_2024-05-01_17-20-19/max_confidence_image.jpg,"[2946.6796875, 699.0829467773, 3072.8466796875, 819.4985961914]",2024-06-02 00:00:00,0.3282990046,51.92701600701898,0.0,0,foggy,0,0.0,0.0,2,41
w59,3,tp_5,"[645208.7911110828, 3289490.6550179645, 368.8747783005]",./traffic_sign_dataset/class_41_w59/sign_3/visit_5_CD701_000013_2024-05-01_16-24-27/max_confidence_image.jpg,"[3513.3969726562, 606.7177734375, 3760.2333984375, 834.5993041992]",2024-08-05 00:00:00,0.2203594074,47.91934359080935,0.0,0,foggy,0,0.0,0.0,3,41
w59,3,tp_4,"[645974.8554443214, 3289562.13675071, 1067.2445318177]",./traffic_sign_dataset/class_41_w59/sign_3/visit_4_CD701_000013_2024-05-01_16-09-18/max_confidence_image.jpg,"[2870.2351074219, 887.4142456055, 2989.7065429688, 1001.4136962891]",2024-09-22 00:00:00,0.5961965241,48.454696320402974,0.0,0,foggy,0,0.0,0.0,4,41
w59,3,tp_7,"[645346.7985850275, 3289777.494599873, 1261.755836904]",./traffic_sign_dataset/class_41_w59/sign_3/visit_7_CD701_000013_2024-05-01_19-18-31/max_confidence_image.jpg,"[3085.3015136719, 941.9397583008, 3190.8566894531, 1045.2526855469]",2024-11-28 00:00:00,0.2435743779,50.28168267433725,1.0,0,foggy,傍晚,0.0,0.0,5,41
w59,3,tp_3,"[645219.6522752413, 3289489.7772152955, 334.270166894]",./traffic_sign_dataset/class_41_w59/sign_3/visit_3_CD701_000013_2024-05-01_19-01-23/max_confidence_image.jpg,"[3052.9301757812, 808.1548461914, 3203.3227539062, 957.003112793]",2025-01-02 00:00:00,0.5120136152,63.35845797285546,0.0,0,foggy,傍晚,0.0,0.0,6,41
w59,3,tp_6,"[645371.9088820517, 3289448.745751907, 203.2083089352]",./traffic_sign_dataset/class_41_w59/sign_3/visit_6_CD701_000013_2024-05-01_19-00-55/max_confidence_image.jpg,"[3533.4418945312, 998.9287719727, 3622.9921875, 1092.0107421875]",2025-01-13 00:00:00,0.5558541282,58.83649313424834,1.0,0,foggy,傍晚,0.0,0.0,7,41
p3,1,tp_8,"[651565.8940323144, 3269640.80830957, 1399.352935791]",./traffic_sign_dataset/class_15_p3/sign_1/visit_8_CD701_000013_2024-05-01_10-34-40/max_confidence_image.jpg,"[1800.6520996094, 995.3106079102, 1852.3156738281, 1047.4287109375]",2024-03-15 00:00:00,0.1398282517,45.65967202478268,1.0,0,foggy,0,1.0,0.0,1,15
p3,1,tp_14,"[651335.6183422237, 3268994.474134199, 349.6025559064]",./traffic_sign_dataset/class_15_p3/sign_1/visit_14_CD701_000052__2024-03-27_11-14-23/max_confidence_image.jpg,"[3681.205078125, 263.3563537598, 3840.0, 495.290222168]",2024-06-10 00:00:00,0.2592163196,44.62599087852388,0.0,0,0,0,0.0,0.0,2,15
p3,1,tp_1,"[651330.7406635778, 3268993.158913569, 350.440229604]",./traffic_sign_dataset/class_15_p3/sign_1/visit_1_CD701_000052__2024-03-27_15-00-40/max_confidence_image.jpg,"[0.4307384491, 184.1823577881, 87.473236084, 333.4703979492]",2024-07-29 00:00:00,0.2775356794,50.337676316415326,0.0,0,0,0,0.0,0.0,3,15
p3,1,tp_12,"[651353.0689154863, 3269054.054390788, 317.8887166977]",./traffic_sign_dataset/class_15_p3/sign_1/visit_12_CD701_000052__2024-03-27_10-24-06/max_confidence_image.jpg,"[3265.1726074219, 0.0, 3589.1923828125, 312.5360107422]",2024-09-18 00:00:00,0.3243882149,43.40977725157708,1.0,0,0,0,0.0,0.0,4,15
p3,1,tp_9,"[651338.7849433913, 3269003.5104635176, 332.2933186488]",./traffic_sign_dataset/class_15_p3/sign_1/visit_9_CD701_000052__2024-03-27_10-43-44/max_confidence_image.jpg,"[3354.0600585938, 177.5799865723, 3621.4819335938, 439.3243103027]",2024-10-14 00:00:00,0.2029235981,46.37607257429826,0.0,0,0,0,0.0,0.0,5,15
p3,1,tp_3,"[651626.0613847345, 3269484.403233355, 1259.6460688114]",./traffic_sign_dataset/class_15_p3/sign_1/visit_3_CD701_000052__2024-03-27_11-16-21/max_confidence_image.jpg,"[1742.9710693359, 848.8060913086, 1792.1092529297, 903.4143676758]",2024-10-24 00:00:00,0.3466014989,39.67865011785247,1.0,0,0,0,0.0,0.0,6,15
p3,1,tp_2,"[651554.1502863765, 3269055.4298051596, 930.082988739]",./traffic_sign_dataset/class_15_p3/sign_1/visit_2_CD701_000052__2024-03-27_14-21-07/max_confidence_image.jpg,"[1704.4504394531, 895.7568969727, 1754.33203125, 947.4766845703]",2025-01-08 00:00:00,0.1806342546,39.384543233018206,1.0,0,0,0,0.0,0.0,7,15
p3,1,tp_11,"[651551.2959119093, 3269079.6255582417, 808.1404368654]",./traffic_sign_dataset/class_15_p3/sign_1/visit_11_CD701_000052__2024-03-27_10-21-43/max_confidence_image.jpg,"[1655.6026611328, 900.7897949219, 1708.0426025391, 955.7218017578]",2025-04-07 00:00:00,0.2265532501,42.28442180031922,1.0,0,0,0,0.0,0.0,8,15
p3,1,tp_13,"[651568.5429896116, 3269075.4314911366, 1179.8468208313]",./traffic_sign_dataset/class_15_p3/sign_1/visit_13_CD701_000052__2024-03-22_13-14-39/max_confidence_image.jpg,"[1555.0144042969, 903.6436157227, 1597.4868164062, 952.2819213867]",2025-06-27 00:00:00,0.2011130487,39.35825800458687,1.0,0,0,0,0.0,0.0,9,15
p3,1,tp_10,"[651590.9264114089, 3269490.0128247486, 1428.5220364928]",./traffic_sign_dataset/class_15_p3/sign_1/visit_10_CD701_000052__2024-03-27_10-47-15/max_confidence_image.jpg,"[2051.7553710938, 881.0061035156, 2100.6071777344, 931.924621582]",2025-07-29 00:00:00,0.3667568437,38.3205794767583,1.0,0,0,0,0.0,0.0,10,15
p3,1,tp_15,"[651800.1858510971, 3269751.3698961735, 1727.8472518921]",./traffic_sign_dataset/class_15_p3/sign_1/visit_15_CD701_000052__2024-03-27_10-10-53/max_confidence_image.jpg,"[2342.6821289062, 793.4730224609, 2431.4018554688, 886.9770507812]",2025-08-12 00:00:00,0.2053563943,45.18465980266964,1.0,0,0,0,0.0,0.0,11,15
p3,1,tp_7,"[651347.4880035091, 3269054.3526185527, 336.8156062663]",./traffic_sign_dataset/class_15_p3/sign_1/visit_7_CD701_000052__2024-03-27_10-18-44/max_confidence_image.jpg,"[3154.6823730469, 47.4938621521, 3480.7946777344, 369.1022949219]",2025-11-10 00:00:00,0.1410939917,36.08818007503496,1.0,0,0,0,0.0,0.0,12,15
p3,1,tp_5,"[651320.9952976191, 3268966.091235105, 281.4044631533]",./traffic_sign_dataset/class_15_p3/sign_1/visit_5_CD701_000052_2024-03-19_14-59-20/max_confidence_image.jpg,"[208.8159484863, 321.6074523926, 324.1639709473, 440.9245605469]",2025-12-19 00:00:00,0.335851197,46.01790188281515,0.0,0,0,0,0.0,0.0,13,15
p3,1,tp_16,"[651305.5150430053, 3268950.737043325, 181.0852359235]",./traffic_sign_dataset/class_15_p3/sign_1/visit_16_CD701_000052__2024-03-27_15-28-06/max_confidence_image.jpg,"[891.3599853516, 832.7056274414, 943.4256591797, 886.4663085938]",2026-03-17 00:00:00,0.2857800614,49.17138558476674,0.0,0,0,0,0.0,0.0,14,15
p3,1,tp_4,"[651345.0183830124, 3269023.432914057, 333.4698946476]",./traffic_sign_dataset/class_15_p3/sign_1/visit_4_CD701_000052__2024-03-27_10-38-20/max_confidence_image.jpg,"[3298.69921875, 133.975479126, 3569.9311523438, 407.0895385742]",2026-06-02 00:00:00,0.2530706293,42.323497282631,0.0,0,0,0,0.0,0.0,15,15
p3,1,tp_6,"[651554.3403925858, 3269127.03476876, 1701.1677360535]",./traffic_sign_dataset/class_15_p3/sign_1/visit_6_CD701_000052__2024-03-27_15-52-16/max_confidence_image.jpg,"[1829.1251220703, 952.2855224609, 1863.7774658203, 987.5948486328]",2026-06-18 00:00:00,0.2994516501,42.30272105672313,1.0,0,0,0,0.0,0.0,16,15
w30,1,tp_4,"[649742.675852485, 3254571.2457033843, 882.0691308975]",./traffic_sign_dataset/class_58_w30/sign_1/visit_4_CD701_000052_2024-03-19_16-22-17/max_confidence_image.jpg,"[2340.7915039062, 824.9309082031, 2401.9213867188, 880.2390136719]",2024-01-10 00:00:00,0.4280371171,35.217696575416056,0.0,0,0,0,0.0,0.0,1,58
w30,1,tp_1,"[649759.6362287104, 3254563.369670992, 634.6681047082]",./traffic_sign_dataset/class_58_w30/sign_1/visit_1_CD701_000013_2024-05-01_11-17-14/max_confidence_image.jpg,"[3556.6567382812, 924.9222412109, 3624.6196289062, 987.7171630859]",2024-01-25 00:00:00,0.3210379898,44.11676267170398,0.0,0,0,0,0.0,0.0,2,58
w30,1,tp_3,"[649553.1096660793, 3254451.1439633816, 25.7648866177]",./traffic_sign_dataset/class_58_w30/sign_1/visit_3_CD701_000052_2024-03-19_16-59-09/max_confidence_image.jpg,"[2675.1740722656, 848.9379272461, 2732.2861328125, 929.8438110352]",2024-03-29 00:00:00,0.1278691217,44.00149275677538,1.0,0,0,0,0.0,0.0,3,58
w30,1,tp_2,"[649750.9151960779, 3254561.1736562075, 747.2498398125]",./traffic_sign_dataset/class_58_w30/sign_1/visit_2_CD701_000052_2024-03-19_13-43-57/max_confidence_image.jpg,"[2448.9157714844, 838.9085083008, 2524.4572753906, 906.5868530273]",2024-06-14 00:00:00,0.3810827614,36.625387858166704,0.0,0,0,0,0.0,0.0,4,58
pn,9,tp_5,"[652553.196014598, 3265264.980360955, 212.1750917435]",./traffic_sign_dataset/class_34_pn/sign_9/visit_5_CD701_000052_2024-03-19_13-20-11/max_confidence_image.jpg,"[2070.12109375, 717.2139892578, 2106.5825195312, 775.5639648438]",2024-02-25 00:00:00,0.5445796763,38.85913545187961,0.0,0,0,0,0.0,1.0,1,34
pn,9,tp_1,"[652516.6572320722, 3265208.895608904, 674.7355873585]",./traffic_sign_dataset/class_34_pn/sign_9/visit_1_CD701_000052_2024-03-19_13-21-23/max_confidence_image.jpg,"[2837.7963867188, 296.2757568359, 3048.9384765625, 515.4099121094]",2024-05-09 00:00:00,0.947468936,39.40142584613696,0.0,0,0,0,0.0,0.0,2,34
pn,9,tp_2,"[652547.294706431, 3265265.2636637827, 606.4763836171]",./traffic_sign_dataset/class_34_pn/sign_9/visit_2_CD701_000013_2024-05-01_10-42-00/max_confidence_image.jpg,"[3020.2067871094, 814.2974853516, 3089.7602539062, 891.7781982422]",2024-06-30 00:00:00,0.6865022448,43.41878965582029,0.0,0,0,0,0.0,0.0,3,34
